CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
1830,FACULDADE ANHANGUERA DE PASSO FUNDO,,Privada,N,N,N,Faculdade,000000004314100,Passo Fundo,RS,Ativa
57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Pública,N,N,N,Universidade,000000004115200,Maringá,PR,Ativa
14117,Faculdade Presidente Antônio Carlos de Piranguinho,FUNEES Piranguinho,Privada,N,N,N,Faculdade,000000003151008,Piranguinho,MG,Extinta
13728,FACULDADE DOS CARAJÁS,null,Privada,N,N,N,Faculdade,000000001504208,Marabá,PA,Ativa
2591,EPGE Escola Brasileira de Economia e Finanças,FGV EPGE,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
22422,Fundação Dom Cabral,,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003144805,Nova Lima,MG,Ativa
4026,FACULDADE DE TECNOLOGIA ZONA LESTE,FATEC-ZL,Pública,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1890,FACULDADE INTEGRADA DE GOIÁS,FIG,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Extinta
21897,FACULDADE MAURÍCIO DE NASSAU DE PONTA GROSSA,FMN PONTAGROSSA,Privada,N,N,N,Faculdade,000000004119905,Ponta Grossa,PR,Extinta
17614,ESCOLA DA ADVOCACIA-GERAL DA UNIÃO,EAGU,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
23229,Faculdade Alfredo Nasser de Pontalina,,Privada,N,N,N,Faculdade,000000005217708,Pontalina,GO,Ativa
11817,FACULDADE DO POVO,FAP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
3823,INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE,null,Privada,N,N,N,Faculdade,000000003152501,Pouso Alegre,MG,Ativa
131,Faculdade de Tecnologia do Brasil,FAT Brasil,Privada,N,N,N,Faculdade,000000003505302,Barra Bonita,SP,Ativa
23948,Faculdades Famep -  Unidade Uruçui - PI,FAMEP,Privada,N,N,N,Faculdade,000000002211209,Uruçuí,PI,Ativa
3940,FACULDADE DE ENSINO SUPERIOR SANTA BARBARA,FAESB,Privada,N,N,N,Faculdade,000000003554003,Tatuí,SP,Ativa
21437,Escola de Saúde do Exército,EsSEx,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003304557,Rio de Janeiro,RJ,Extinta
22433,Faculdades FAMEP Unidade Parnaíba - PI,FAMEP,Privada,N,N,N,Faculdade,000000002207702,Parnaíba,PI,Ativa
1619,FACULDADE DE OLÍMPIA,null,Privada,N,N,N,Faculdade,000000003533908,Olímpia,SP,Ativa
550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,Pública,N,N,N,Universidade,000000002504009,Campina Grande,PB,Ativa
17803,Faculdade Estácio de Rio Preto,Estácio Rio Preto,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Ativa
21956,FACULDADE METROPOLITANA DE PALHOÇA,FAMEPALHOÇA,Privada,N,N,N,Faculdade,000000004211900,Palhoça,SC,Ativa
1564,FACULDADE SUL FLUMINENSE,FASF,Privada,N,N,N,Faculdade,000000003306305,Volta Redonda,RJ,Ativa
2104,FACULDADE DE TEOLOGIA DE HOKEMÃH,FATEH,Privada,N,N,N,Faculdade,000000002112902,Vitória do Mearim,MA,Extinta
715,FAE CENTRO UNIVERSITÁRIO,null,Privada,N,N,N,Centro Universitário,000000004106902,Curitiba,PR,Ativa
319,UNIVERSIDADE BRASIL,UB,Privada,N,N,N,Universidade,000000003550308,São Paulo,SP,Ativa
38,UNIVERSIDADE DO ESTADO DO PARÁ,UEPA,Pública,N,N,N,Universidade,000000001501402,Belém,PA,Ativa
4772,FACULDADE BI SOCIAL QUARESMA,null,Privada,N,N,N,Faculdade,000000003525904,Jundiaí,SP,Extinta
19357,Faculdade Afonso Schmidt,FAS,Privada,N,N,N,Faculdade,000000003513504,Cubatão,SP,Extinta
4700,FACULDADE NOVA ROMA,FNR,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
1904,FACULDADE SÃO CAMILO,FASC,Privada,N,S,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
2273,INSTITUTO SUPERIOR DE EDUCAÇÃO DO ALTO SÃO FRANCISCO,ISEASF,Privada,N,N,N,Faculdade,000000003151503,Piumhi,MG,Extinta
3993,FACULDADE DE TECNOLOGIA CETEP,CETEP,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Extinta
5550,FACULDADE ANHANGUERA DE ANÁPOLIS,null,Privada,N,N,N,Faculdade,000000005201108,Anápolis,GO,Ativa
1822,Centro Universitário Sul-Americana,UNIFASAM,Privada,N,N,N,Centro Universitário,000000005208707,Goiânia,GO,Ativa
796,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO,EDUVALE,Privada,N,N,N,Faculdade,000000005104807,Jaciara,MT,Ativa
5362,Faculdade UNIRB - ARACAJU,F. UNIRB,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Ativa
924,FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA,FINTEC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
763,CENTRO UNIVERSITÁRIO DE GOIÂNIA,UNICEUG,Privada,N,N,N,Centro Universitário,000000005208707,Goiânia,GO,Ativa
19320,Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FGV EPPG,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
3983,CENTRO UNIVERSITÁRIO DE FORMIGA,UNIFORMG,Privada,N,N,N,Centro Universitário,000000003126109,Formiga,MG,Ativa
3538,FACULDADE FAE SÉVIGNÉ PORTO ALEGRE,FAE SÉVIGNÉ,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Extinta
2444,Faculdade Unirb - Barreiras,F. UNIRB,Privada,N,N,N,Faculdade,000000002903201,Barreiras,BA,Ativa
234,FACULDADES OSWALDO CRUZ,FOC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
11818,Faculdade Inspirar,Inspirar,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
17395,Instituto Educacional das Américas,IEA Educacional,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
17401,Faculdade de Tecnologia CNA,FATECNA,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
1072,FACULDADE AFIRMATIVO,FAFI,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Extinta
3946,FACULDADE SENAC TUBARÃO,null,Privada,N,N,N,Faculdade,000000004218707,Tubarão,SC,Ativa
278,FACULDADES INTEGRADAS SIMONSEN,FIS,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
23097,Faculdade Ibmec de Brasília,Ibmec Brasília,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
595,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,Pública,N,N,N,Universidade,000000003101607,Alfenas,MG,Ativa
22245,FACULDADE DO CARIRI PARAIBANO,UNICIR,Privada,N,N,N,Faculdade,000000002516300,Sumé,PB,Ativa
4053,FACULDADE SKEMA BUSINESS SCHOOL,SKEMA,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
1727,FACULDADE DE CARIACICA,FAC DE CARIACICA,Privada,N,N,N,Faculdade,000000003201308,Cariacica,ES,Ativa
740,FACULDADE DE CIÊNCIAS HUMANAS DE VITÓRIA,FAVIX,Privada,N,N,N,Faculdade,000000003205309,Vitória,ES,Extinta
22327,Faculdade São Tomás de Aquino de Nova Lima,FACTAN,Privada,N,N,N,Faculdade,000000003144805,Nova Lima,MG,Ativa
1866,Faculdade de Ciências Educacionais e Empresariais de Natal,FACEN,Privada,N,N,N,Faculdade,000000002408102,Natal,RN,Ativa
24201,Faculdade FISEPE,FISEPE,Privada,N,N,N,Faculdade,000000004314100,Passo Fundo,RS,Ativa
639,FACULDADE DE DESENHO INDUSTRIAL DE MAUÁ,FADIM,Privada,N,N,N,Faculdade,000000003529401,Mauá,SP,Extinta
14226,Faculdade Presidente Antônio Carlos de Jaboticatubas,FUNEES,Privada,N,N,N,Faculdade,000000003134608,Jaboticatubas,MG,Extinta
22911,Faculdade  do Sertão Central  EAD,FASEC EAD,Privada,N,N,N,Faculdade,000000002308351,Milhã,CE,Ativa
15521,FACULDADE CATÓLICA DE SÃO JOSÉ DOS CAMPOS,CATÓLICA-SJC,Privada,N,N,N,Faculdade,000000003549904,São José dos Campos,SP,Ativa
2009,FACULDADE DE TAQUARITINGA,FTGA,Privada,N,N,N,Faculdade,000000003553708,Taquaritinga,SP,Ativa
952,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Privada,N,N,N,Universidade,000000003548500,Santos,SP,Ativa
18211,FACULDADE UNINASSAU CABO,null,Privada,N,N,N,Faculdade,000000002602902,Cabo de Santo Agostinho,PE,Ativa
56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Pública,N,N,N,Universidade,000000003550308,São Paulo,SP,Ativa
5071,FACULDADE NORTE CAPIXABA DE SÃO MATEUS - FAMAT,FAMAT,Privada,N,N,N,Faculdade,000000003204906,São Mateus,ES,Extinta
19878,FACULDADE BRAVIUM,BRAVIUM,Privada,N,N,N,Faculdade,000000005221858,Valparaíso de Goiás,GO,Ativa
14222,Faculdade Presidente Antônio Carlos de Senhora dos Remédios,null,Privada,N,N,N,Faculdade,000000003166204,Senhora dos Remédios,MG,Extinta
1741,FACULDADE DE TECNOLOGIA INTERAMÉRICA,INTERAMERICA,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Pública,N,N,N,Universidade,000000005003702,Dourados,MS,Ativa
1774,Faculdade Anhanguera De Ponta Grossa,null,Privada,N,N,N,Faculdade,000000004119905,Ponta Grossa,PR,Ativa
21672,Faculdade Cerrado,FACE,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
24530,Faculdade da Polícia Militar de Santa Catarina,FAPOM,Pública,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
3192,FACULDADE SÃO FRANCISCO DE CAJAZEIRAS,FSF,Privada,N,N,N,Faculdade,000000002503704,Cajazeiras,PB,Ativa
3797,CENTRO UNIVERSITÁRIO GUAIRACÁ,UNIGUAIRACÁ,Privada,N,N,N,Centro Universitário,000000004109401,Guarapuava,PR,Ativa
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Pública,N,N,N,Universidade,000000002611606,Recife,PE,Ativa
19327,Faculdade Cesar,FCE,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
1834,FACULDADE DE AGUDOS,FAAG,Privada,N,N,N,Faculdade,000000003500709,Agudos,SP,Ativa
80,CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ,UNIDAVI,Privada,S,N,N,Centro Universitário,000000004214805,Rio do Sul,SC,Ativa
2462,FACULDADE SÃO LUÍS,FSL,Privada,N,N,N,Faculdade,000000004202909,Brusque,SC,Ativa
1856,FACULDADE DO NORTE NOVO DE APUCARANA,FACNOPAR,Privada,N,N,N,Faculdade,000000004101408,Apucarana,PR,Ativa
1293,INSTITUTO DE ENSINO SUPERIOR DO OESTE PAULISTA,IESOP,Privada,N,N,N,Faculdade,000000003505500,Barretos,SP,Extinta
13452,FACULDADE DE TECNOLOGIA FUNDAÇÃO UNIVERSITÁRIA DE CARDIOLOGIA,null,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Extinta
4742,Faculdade Uninassau Olinda - Nassau Olinda,null,Privada,N,N,N,Faculdade,000000002609600,Olinda,PE,Ativa
873,FACULDADES UNIFICADAS DE FOZ DO IGUAÇU,UNIFOZ,Privada,N,N,N,Faculdade,000000004108304,Foz do Iguaçu,PR,Ativa
23897,Faculdade Pitágoras de  Caruaru,,Privada,N,N,N,Faculdade,000000002604106,Caruaru,PE,Ativa
2027,FACULDADE DE CAMPINA GRANDE,FAC-CG,Privada,N,N,N,Faculdade,000000002504009,Campina Grande,PB,Ativa
2369,INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO,INESA,Privada,N,N,N,Faculdade,000000004209102,Joinville,SC,Ativa
18201,FACULDADE SENAC PALHOÇA,SENAC Palhoça,Privada,N,N,N,Faculdade,000000004211900,Palhoça,SC,Ativa
23168,Centro de Estudos Superiores de Jataí,,Privada,N,N,N,Faculdade,000000005211909,Jataí,GO,Ativa
1457,Faculdade Estácio de Cotia,Estacio Cotia,Privada,N,N,N,Faculdade,000000003513009,Cotia,SP,Ativa
847,FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS,FPPD,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
1174,FACULDADE DE SABARÁ,SOECS,Privada,N,N,N,Faculdade,000000003156700,Sabará,MG,Ativa
14101,Faculdade Presidente Antônio Carlos de Baependi,FAPAC BAEPENDI,Privada,N,N,N,Faculdade,000000003104908,Baependi,MG,Ativa
495,FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA,FESB,Pública,N,N,N,Faculdade,000000003507605,Bragança Paulista,SP,Ativa
610,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DO RIO DE JANEIRO,UNINASSAU,Privada,N,N,N,Centro Universitário,000000003304557,Rio de Janeiro,RJ,Ativa
1556,CENTRO UNIVERSITÁRIO SETE DE SETEMBRO,UNI7,Privada,N,N,N,Centro Universitário,000000002304400,Fortaleza,CE,Ativa
664,UNIVERSIDADE VILA VELHA,UVV,Privada,N,N,N,Universidade,000000003205200,Vila Velha,ES,Ativa
4848,FACULDADE OBOÉ - FACO,FACO,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Extinta
1718,CENTRO UNIVERSITÁRIO NOBRE DE FEIRA DE SANTANA,null,Privada,N,N,N,Centro Universitário,000000002910800,Feira de Santana,BA,Ativa
25334,Faculdade Cidade Teológica Pentecostal,FCTP,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
25274,UNIVERSIDADE FEDERAL DE CATALÃO,UFCAT,Pública,N,N,N,Universidade,000000005205109,Catalão,GO,Ativa
3008,FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE SÃO JOSÉ DOS CAMPOS,FACULDADE INPG - SJC,Privada,N,N,N,Faculdade,000000003549904,São José dos Campos,SP,Ativa
2870,FACULDADE SERRA DO CARMO,FASEC,Privada,N,N,N,Faculdade,000000001721000,Palmas,TO,Ativa
23818,Instituto Superior da AFAC,ISAFAC,Privada,N,N,N,Faculdade,000000003303302,Niterói,RJ,Ativa
1300,INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH,ITES,Privada,N,N,N,Faculdade,000000003553708,Taquaritinga,SP,Ativa
1597,FACULDADE SANTA FÉ,CESSF,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
1459,CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO,UNIFUCAMP,Privada,N,N,N,Centro Universitário,000000003143104,Monte Carmelo,MG,Ativa
18700,Faculdade AGES de Jeremoabo,AGES,Privada,N,N,N,Faculdade,000000002918100,Jeremoabo,BA,Extinta
137,CENTRO UNIVERSITÁRIO SAGRADO CORAÇÃO,UNISAGRADO,Privada,N,S,N,Centro Universitário,000000003506003,Bauru,SP,Ativa
1411,FACULDADE DOIS DE JULHO,F2J,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
1567,FACULDADE VIZINHANÇA VALE DO IGUAÇU,VIZIVALI,Pública,N,N,N,Faculdade,000000004107207,Dois Vizinhos,PR,Extinta
3034,Faculdade Anhanguera de Salvador,FACDELTA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
4789,INSTITUTO CENTRO DE ENSINO TECNOLÓGICO - LIMOEIRO DO NORTE,CENTEC,Privada,N,N,N,Faculdade,000000002307601,Limoeiro do Norte,CE,Extinta
15753,FACULDADE DE TECNOLOGIA NILO DE STÉFANI - JABOTICABAL,FATEC JBL,Pública,N,N,N,Faculdade,000000003524303,Jaboticabal,SP,Ativa
2644,INSTITUTO DE EDUCAÇÃO SUPERIOR DO TAPAJÓS,ISET,Privada,N,N,N,Faculdade,000000001503606,Itaituba,PA,Extinta
20410,Faculdade de Indiara,FAIND,Privada,N,N,N,Faculdade,000000005209952,Indiara,GO,Ativa
2130,FACULDADE EVANGÉLICA DE TEOLOGIA DE BELO HORIZONTE,FATE-BH,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
2308,FACULDADE GEREMÁRIO DANTAS,SFNSC,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Extinta
533,FACULDADES INTEGRADAS DE ITAPETININGA,FII,Privada,N,N,N,Faculdade,000000003522307,Itapetininga,SP,Ativa
788,FACULDADE DE RONDÔNIA,FARO,Privada,N,N,N,Faculdade,000000001100205,Porto Velho,RO,Ativa
3388,CENTRO UNIVERSITÁRIO PARAÍSO,null,Privada,N,N,N,Centro Universitário,000000002307304,Juazeiro do Norte,CE,Ativa
1921,FACULDADE DE SÃO BENTO,FSB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
3977,FACULDADE DE TECNOLOGIA DO AMAPÁ,META,Privada,N,N,N,Faculdade,000000001600303,Macapá,AP,Ativa
14249,Faculdade Presidente Antônio Carlos de Congonhas,,Privada,N,N,N,Faculdade,000000003118007,Congonhas,MG,Extinta
23700,Faculdade de Tecnologia de Ferraz de Vasconcelos,,Pública,N,N,N,Faculdade,000000003515707,Ferraz de Vasconcelos,SP,Ativa
17933,FACULDADE REDENTOR DE PARAÍBA DO SUL,FACREDENTOR,Privada,N,N,N,Faculdade,000000003303708,Paraíba do Sul,RJ,Extinta
2045,FACULDADE AMADEUS,FAMA,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Ativa
22197,FACULDADE ATENAS PASSOS,,Privada,N,N,N,Faculdade,000000003147907,Passos,MG,Ativa
16782,Faculdade Mário Quintana,FAMAQUI,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
22650,Faculdade Impactos - FACI,FACI,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
21827,Instituto Friburgo de Ensino Superior,IFES,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
14199,INSTITUTO SUPERIOR DE EDUCAÇÃO DO ALTO SÃO FRANCISCO,ISAF,Privada,N,N,N,Instituto Superior ou Escola Superior,000000003100203,Abaeté,MG,Extinta
18260,Faculdade Estácio de Imperatriz - ESTÁCIO IMPERATRIZ,,Privada,N,N,N,Faculdade,000000002105302,Imperatriz,MA,Extinta
20700,FACULDADE DE DESENVOLVIMENTO DO NORTE,FADENORTE,Privada,N,N,N,Faculdade,000000003161106,São Francisco,MG,Ativa
135,Claretiano - Centro Universitário,CLARETIANOBT,Privada,S,N,N,Centro Universitário,000000003505906,Batatais,SP,Ativa
22641,Faculdade Metropolitana de Parintins,FAMETRO,Privada,N,N,N,Faculdade,000000001303403,Parintins,AM,Ativa
19865,Faculdade Una de Pouso Alegre,Una PousoAlegre,Privada,N,N,N,Faculdade,000000003152501,Pouso Alegre,MG,Ativa
3051,FACULDADE TEOLÓGICA DE CIÊNCIAS HUMANAS E SOCIAIS LOGOS,FAETEL,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1307,FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL,FAEF,Privada,N,N,N,Faculdade,000000003516705,Garça,SP,Ativa
16437,FACULDADE DE CIÊNCIAS DA SAÚDE,FACS,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Ativa
13014,FACULDADE DE TEOLOGIA DA ARQUIDIOCESE DE BRASÍLIA,FATEO,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
18153,FACULDADE CESUMAR DE GUARAPUAVA,FAC-CESUMAR,Privada,N,N,N,Faculdade,000000004109401,Guarapuava,PR,Ativa
284,FACULDADE DE MEDICINA DE ITAJUBÁ,FMIT,Privada,N,N,N,Faculdade,000000003132404,Itajubá,MG,Ativa
5008,FACULDADES FAMEP,FAMEP,Privada,N,N,N,Faculdade,000000002210508,São Pedro do Piauí,PI,Ativa
21206,Escola de Educação Física do Exército,EsEFEx,Pública,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
1932,FACULDADE PALOTINA,FAPAS,Privada,N,N,N,Faculdade,000000004316907,Santa Maria,RS,Ativa
21685,Faculdade Gil Gal,GILGAL,Privada,N,N,N,Faculdade,000000002516201,Sousa,PB,Ativa
1892,Centro Universitário de Excelência Eniac,ENIAC,Privada,N,N,N,Centro Universitário,000000003518800,Guarulhos,SP,Ativa
22811,Complexo de Ensino Superior de Palmas,CESUP,Privada,N,N,N,Faculdade,000000001721000,Palmas,TO,Ativa
21103,FIEP - FACULDADE INTERNACIONAL DE EVOLUÇÃO PROFISSIONAL,FIEP,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
1878,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS,FEI,Privada,S,N,N,Centro Universitário,000000003548708,São Bernardo do Campo,SP,Ativa
3203,INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN,ISALBE,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
22996,Faculdade de Tecnologia e Ciências - FTC Parnamirim,FTC Parnamirim,Privada,N,N,N,Faculdade,000000002403251,Parnamirim,RN,Ativa
5438,FACULDADE DE TECNOLOGIA DE ENSINO SUPERIOR,FATEC,Privada,N,N,N,Faculdade,000000003143302,Montes Claros,MG,Extinta
24700,Faculdade Instituto Rio de Janeiro,FIURJ,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
21878,Faculdade Metropolitana de Florianópolis,FAMEFLORIPA,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
1700,FACULDADE PROMOVE DE SETE LAGOAS,FSLMG,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Ativa
20438,FACULDADE INTERCULTURAL DA AMAZONIA,FIAMA,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
1641,CENTRO UNIVERSITÁRIO SOCIAL DA BAHIA,UNISBA,Privada,N,N,N,Centro Universitário,000000002927408,Salvador,BA,Ativa
23194,Faculdade PSICOLOG,FAPSI,Privada,N,N,N,Faculdade,000000003543402,Ribeirão Preto,SP,Ativa
568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pública,N,N,N,Universidade,000000002111300,São Luís,MA,Ativa
3966,CENTRO UNIVERSITÁRIO DE CARATINGA,UNEC,Privada,N,N,N,Centro Universitário,000000003113404,Caratinga,MG,Ativa
778,FACULDADE IBRA DOS VALES,FACULDADE FADIVALES,Privada,N,N,N,Faculdade,000000003524402,Jacareí,SP,Ativa
3312,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE RIO VERDE,CEFET-RIO VERDE,Pública,N,N,N,Centro Federal de Educação Tecnológica,000000005218805,Rio Verde,GO,Extinta
18627,Faculdade Pitágoras de João Pessoa,,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Extinta
12601,FACULDADE BRASILEIRA DE ESTUDOS AVANÇADOS,FABEA,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
3786,FACULDADE DE ENSINO DE MINAS GERAIS,FACEMG,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
21201,FTRB - Faculdade Teológica Reformada de Brasília,null,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
1900,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná",UniEnsino,Privada,N,N,N,Centro Universitário,000000004106902,Curitiba,PR,Ativa
20615,Faculdade do Sertão Central,FASEC,Privada,N,N,N,Faculdade,000000002308351,Milhã,CE,Ativa
3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000003170107,Uberaba,MG,Ativa
21370,FACULDADE MAURÍCIO DE NASSAU DE DUQUE DE CAXIAS,FMN CAXIAS,Privada,N,N,N,Faculdade,000000003301702,Duque de Caxias,RJ,Extinta
5664,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE ARARIPINA - FACISA,FACISA,Pública,N,N,N,Faculdade,000000002601102,Araripina,PE,Ativa
1435,FACULDADE DE VILA VELHA,null,Privada,N,N,N,Faculdade,000000003205200,Vila Velha,ES,Extinta
3319,Instituto Universitário Una de Catalão,Catalana,Privada,N,N,N,Faculdade,000000005205109,Catalão,GO,Ativa
2242,FACULDADE DO RECIFE,FAREC,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
1532,FACULDADE DE SERTÃOZINHO,null,Privada,N,N,N,Faculdade,000000003551702,Sertãozinho,SP,Ativa
1526,Faculdade SENAI São Paulo,SENAI SP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
19823,Faculdade Porto União,FPU,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2282,FACULDADE DE CAFELÂNDIA,FAC,Privada,N,N,N,Faculdade,000000004103453,Cafelândia,PR,Ativa
2289,FACULDADE UNIÃO CULTURAL DO ESTADO DE SÃO PAULO,UCESP,Privada,N,N,N,Faculdade,000000003502804,Araçatuba,SP,Ativa
2143,INSTITUTO SUPERIOR DE EDUCAÇÃO DE DUQUE DE CAXIAS,ISEDUC,Privada,N,N,N,Faculdade,000000003301702,Duque de Caxias,RJ,Extinta
14125,Faculdade Presidente Antônio Carlos de Campos Altos,FUNEES Campos Altos,Privada,N,N,N,Faculdade,000000003111507,Campos Altos,MG,Extinta
2580,INSTITUTO SUPERIOR DE EDUCAÇÃO PAULO MARTINS,ISPAM,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
2450,FACULDADE PROMOVE DE BELO HORIZONTE,PROMOVE,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada,N,N,N,Universidade,000000003550308,São Paulo,SP,Ativa
4674,FACULDADE PORTO DAS ÁGUAS,FAPAG,Privada,N,N,N,Faculdade,000000004213500,Porto Belo,SC,Ativa
2806,FACULDADE EVANGÉLICA DE SÃO PAULO,null,Privada,N,S,N,Faculdade,000000003550308,São Paulo,SP,Ativa
25455,FACULDADE BELA VISTA,FBV,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2741,FACULDADE CATÓLICA DOM ORIONE,FACDO,Privada,N,S,N,Faculdade,000000001702109,Araguaína,TO,Ativa
1456,FACULDADE ANHANGUERA DE SERTÃOZINHO,FASERT,Privada,N,N,N,Faculdade,000000003551702,Sertãozinho,SP,Ativa
19578,Faculdade de Tecnologia de Cotia,FATEC COTIA,Pública,N,N,N,Faculdade,000000003513009,Cotia,SP,Ativa
