CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
1728,FACULDADE INTERAMERICANA DE PORTO VELHO,UNIRON,Privada,N,N,N,Faculdade,000000001100205,Porto Velho,RO,Ativa
17352,Faculdade de Educação Memorial Adelaide Franco,FEMAF,Privada,N,N,N,Faculdade,000000002108207,Pedreiras,MA,Ativa
24446,Faculdade de Medicina de Açailândia,,Privada,N,N,N,Faculdade,000000002100055,Açailândia,MA,Ativa
448,CENTRO UNIVERSITÁRIO RITTER DOS REIS,UNIRITTER,Privada,N,N,N,Centro Universitário,000000004314902,Porto Alegre,RS,Ativa
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,Privada,S,S,N,Universidade,000000002611606,Recife,PE,Ativa
4007,"FATECE - FACULDADE DE TECNOLOGIA, CIÊNCIAS E EDUCAÇÃO",FATECE,Privada,N,N,N,Faculdade,000000003539301,Pirassununga,SP,Ativa
1928,Faculdade CNEC Capitão Lemos Cunha,null,Privada,S,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
4023,FACULDADE DE TECNOLOGIA DE MAUÁ,FATEC MAUÁ,Pública,N,N,N,Faculdade,000000003529401,Mauá,SP,Ativa
4814,FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD,null,Privada,N,N,N,Faculdade,000000003554102,Taubaté,SP,Ativa
4630,FACULDADE DE TECNOLOGIA TECMED,TECMED,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Extinta
22606,Faculdade Damásio,Damasio,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
22095,FACULDADE CESUMAR DE CAMPO GRANDE,FACCESUMAR,Privada,N,N,N,Faculdade,000000005002704,Campo Grande,MS,Ativa
1917,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE CACOAL,UNINASSAU,Privada,N,N,N,Centro Universitário,000000001100049,Cacoal,RO,Ativa
572,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,Pública,N,N,N,Universidade,000000003303302,Niterói,RJ,Ativa
21266,FACULDADE ESTÁCIO DE PASSOS,ESTÁCIO PASSOS,Privada,N,N,N,Faculdade,000000003147907,Passos,MG,Extinta
4773,FACULDADE IBS,IBS,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
24253,Faculdade Invictus,FIRP,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Ativa
4495,FACULDADE ANHANGUERA JARAGUÁ DO SUL,null,Privada,N,N,N,Faculdade,000000004208906,Jaraguá do Sul,SC,Ativa
17608,Faculdade de Educação Paulistana,FAEP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
22121,Faculdade de Ciências Médicas de Três Rios,FCM/TR,Privada,N,N,N,Faculdade,000000003306008,Três Rios,RJ,Ativa
5242,UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,UNEAL,Pública,N,N,N,Universidade,000000002700300,Arapiraca,AL,Ativa
343,CENTRO UNIVERSITÁRIO NEWTON PAIVA,NEWTON PAIVA,Privada,N,N,N,Centro Universitário,000000003106200,Belo Horizonte,MG,Ativa
17670,Faculdade de Quixeramobim,UniQ,Privada,N,N,N,Faculdade,000000002311405,Quixeramobim,CE,Ativa
24046,Faculdade da Associação Médica Paulista,APM,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Privada,S,N,N,Universidade,000000004208203,Itajaí,SC,Ativa
1374,FACULDADE DE GUARANTÃ DO NORTE,UNIFAMA,Privada,N,N,N,Faculdade,000000005104104,Guarantã do Norte,MT,Ativa
23866,FACULDADE RESULTADOS,FR,Privada,N,N,N,Faculdade,000000005002704,Campo Grande,MS,Ativa
1675,FACULDADE METROPOLITANA DA GRANDE RECIFE,UNESJ,Privada,N,N,N,Faculdade,000000002607901,Jaboatão dos Guararapes,PE,Ativa
1934,FACULDADE SINOP,FASIP,Privada,N,N,N,Faculdade,000000005107909,Sinop,MT,Ativa
21680,FACULDADE CEAFI,,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
12946,FACULDADE DE MATO GROSSO,FAMAT,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
1294,Centro Universitário das Américas,CAM,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
15839,FACULDADE PITÁGORAS UNOPAR DE JOÃO PESSOA,null,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Ativa
21670,Faculdade Promove de São Paulo,FPSP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2814,FACULDADE SÃO SEBASTIÃO,null,Privada,N,N,N,Faculdade,000000003550704,São Sebastião,SP,Ativa
3837,FACULDADE EVOLUÇÃO,FAEV,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
13663,FACULDADE ISEIB DE BETIM,FISBE,Privada,N,N,N,Faculdade,000000003106705,Betim,MG,Ativa
774,FACULDADE ALVORADA DE INFORMÁTICA E PROCESSAMENTO DE DADOS,FAIPD,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
3838,FACULDADE ESTÁCIO DE JOÃO PESSOA - ESTÁCIO DE JOÃO PESSOA,null,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Ativa
4371,FACULDADE PADRE ANCHIETA DE CAJAMAR,null,Privada,N,N,N,Faculdade,000000003509205,Cajamar,SP,Extinta
32,UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL,UNCISAL,Pública,N,N,N,Universidade,000000002704302,Maceió,AL,Ativa
1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Pública,N,N,N,Universidade,000000005103403,Cuiabá,MT,Ativa
4849,Centro Universitário Tocantinense Presidente Antônio Carlos,UNITPAC,Privada,N,N,N,Centro Universitário,000000001702109,Araguaína,TO,Ativa
17460,FACULDADE Profissional,FAPRO,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
1219,INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR,IIES,Privada,N,N,N,Faculdade,000000003522307,Itapetininga,SP,Ativa
19371,Faculdade Adelina Moura - FAADEMA,FAADEMA,Privada,N,N,N,Faculdade,000000002102325,Buriticupu,MA,Ativa
18696,FACULDADE DYNAMUS DE CAMPINAS,FADYC,Privada,N,N,N,Faculdade,000000003509502,Campinas,SP,Ativa
23162,Centro de Ensino Superior de Contagem,,Privada,N,N,N,Faculdade,000000003118601,Contagem,MG,Extinta
2413,FACULDADE DE ENSINO SUPERIOR DE FLORIANO,FAESF,Privada,N,N,N,Faculdade,000000002203909,Floriano,PI,Ativa
25552,FACULDADE FASIPE PANTANAL,FASIPE,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
1639,FACULDADE HÉLIO ROCHA,FHR,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
1980,FACULDADE SINERGIA,SINERGIA,Privada,N,N,N,Faculdade,000000004211306,Navegantes,SC,Ativa
705,CENTRO UNIVERSITÁRIO SÃO JOSÉ,UNISJ,Privada,N,N,N,Centro Universitário,000000003304557,Rio de Janeiro,RJ,Ativa
22420,FACULDADE UNIRB - MACEIO,Faculdade Unirb,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
22246,"Faculdade do Amazonas de Ensino, Pesquisa e Inovação",FAMEPI,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
19909,Faculdade ICTQ/PGE,ICTQ/PGE,Privada,N,N,N,Faculdade,000000005201108,Anápolis,GO,Ativa
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000003301009,Campos dos Goytacazes,RJ,Ativa
1708,CENTRO UNIVERSITARIO DO RECIFE,UNIPESU,Privada,N,N,N,Centro Universitário,000000002611606,Recife,PE,Ativa
24381,FACULDADE GEORGINA,FAGEO,Privada,N,N,N,Faculdade,000000002302602,Camocim,CE,Ativa
1927,Ugv Centro Universitário,null,Privada,N,N,N,Centro Universitário,000000004128203,União da Vitória,PR,Ativa
14169,Faculdade Presidente Antônio Carlos de Itambacuri,null,Privada,N,N,N,Faculdade,000000003132701,Itambacuri,MG,Extinta
849,FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA,FAJE,Privada,N,S,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
23002,Faculdade de Tecnologia e Ciências - FTC N. Sra. do Socorro,FTC N S Socorro,Privada,N,N,N,Faculdade,000000002804805,Nossa Senhora do Socorro,SE,Ativa
3227,FACULDADE DE SISTEMA DE INFORMAÇÃO,ITPAC,Privada,N,N,N,Faculdade,000000001702109,Araguaína,TO,Extinta
589,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,Pública,N,N,N,Universidade,000000002408003,Mossoró,RN,Ativa
2034,FACULDADE DE CIÊNCIAS CONTÁBEIS DE ARAGUAÍNA,ITPAC,Privada,N,N,N,Faculdade,000000001702109,Araguaína,TO,Extinta
18506,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,UFOB,Pública,N,N,N,Universidade,000000002903201,Barreiras,BA,Ativa
17632,Faculdade CESUMAR de Londrina,FAC-CESUMAR,Privada,N,N,N,Faculdade,000000004113700,Londrina,PR,Ativa
4020,FACULDADE DE TECNOLOGIA DE BOTUCATU,FATEC BT,Pública,N,N,N,Faculdade,000000003507506,Botucatu,SP,Ativa
2355,FACULDADE ANHANGUERA DE MATÃO,null,Privada,N,N,N,Faculdade,000000003529302,Matão,SP,Ativa
18462,FACULDADE PROMOVE DE CURVELO,FACURVELO,Privada,N,N,N,Faculdade,000000003120904,Curvelo,MG,Ativa
5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IF Catarinense,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000004202404,Blumenau,SC,Ativa
3495,FACULDADE PINHALZINHO,HORUS,Privada,N,N,N,Faculdade,000000004212908,Pinhalzinho,SC,Ativa
12620,FACULDADE SETE LAGOAS,FACSETE,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Ativa
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA,UNIGRANDE,Privada,N,N,N,Centro Universitário,000000002304400,Fortaleza,CE,Ativa
1032,CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO,UNISAL,Privada,N,N,N,Centro Universitário,000000003501608,Americana,SP,Ativa
5023,FACULDADE SANTO AUGUSTO,FAISA,Privada,N,N,N,Faculdade,000000004317806,Santo Augusto,RS,Extinta
14313,NOVA FACULDADE,NF,Privada,N,N,N,Faculdade,000000003118601,Contagem,MG,Ativa
19475,Faculdade Docktor,FADOCKTOR,Privada,N,N,N,Faculdade,000000003143906,Muriaé,MG,Ativa
1713,FACULDADE DE TECNOLOGIA DE SÃO VICENTE,FATEF,Privada,N,N,N,Faculdade,000000003551009,São Vicente,SP,Ativa
753,FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL,FACHUSC,Pública,N,N,N,Faculdade,000000002612208,Salgueiro,PE,Ativa
370,FACULDADE PAULISTA DE ARTES,FPA,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
24209,Faculdade Soberana de Jacobina,Soberana,Privada,N,N,N,Faculdade,000000002917508,Jacobina,BA,Ativa
82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Privada,S,N,N,Universidade,000000004209003,Joaçaba,SC,Ativa
22249,FACULDADE DE DIREITO ATAME,ATAME,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
1229,INSTITUTO DE ENSINO SUPERIOR DO NORDESTE,IESNE,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Extinta
4777,FACULDADE KENNEDY DE BELO HORIZONTE,FKBH,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
1827,FACULDADE LUTERANA DE TEOLOGIA,FLT,Privada,N,N,N,Faculdade,000000004215802,São Bento do Sul,SC,Ativa
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Privada,N,N,N,Centro Universitário,000000002507507,João Pessoa,PB,Ativa
17744,Faculdade Estácio de Manaus,Estácio Manaus,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Extinta
2091,INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER,ISEPS,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
4185,FACULDADE PERUIBE,FPBE,Privada,N,N,N,Faculdade,000000003537602,Peruíbe,SP,Ativa
3615,FACULDADE PERNAMBUCANA DE SAÚDE,FPS,Privada,S,N,N,Faculdade,000000002611606,Recife,PE,Ativa
1452,FACULDADE ANHANGUERA DO MARANHÃO,null,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
18623,FACULDADE DE ESTUDOS SUPERIORES DO MARANHÃO,FESCEMP,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
21112,Faculdade XP Educação - IGTI,XPE,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
2076,CENTRO UNIVERSITÁRIO UNIRB,UNIRB,Privada,N,N,N,Centro Universitário,000000002927408,Salvador,BA,Ativa
5124,FACULDADE FACMIL,null,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Ativa
14148,Faculdade Presidente Antônio Carlos de Mariana,FAPAM,Privada,N,N,N,Faculdade,000000003140001,Mariana,MG,Ativa
21288,FACULDADE ESTÁCIO DE SÃO JOSÉ DOS PINHAIS,,Privada,N,N,N,Faculdade,000000004125506,São José dos Pinhais,PR,Extinta
1092,FACULDADES INTEGRADAS DE BAURU,FIB,Privada,N,N,N,Faculdade,000000003506003,Bauru,SP,Ativa
1241,FACULDADE ESPÍRITO SANTENSE DE ENSINO TECNOLÓGICO,FAESTE,Privada,N,N,N,Faculdade,000000003201308,Cariacica,ES,Extinta
2911,FACULDADE PAN AMAZÔNICA,FAPAN,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
19788,FACULDADE ANHANGUERA DE PARAUAPEBAS,,Privada,N,N,N,Faculdade,000000001505536,Parauapebas,PA,Ativa
4784,FACULDADE CDL,null,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
15059,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,UFOPA,Pública,N,N,N,Universidade,000000001506807,Santarém,PA,Ativa
24526,Faculdade Endex,Endex,Privada,N,N,N,Faculdade,000000003152501,Pouso Alegre,MG,Ativa
3896,Faculdade Paulista de Comunicação,FEPAC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
17749,Faculdade América,América,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
994,Faculdade de Duque de Caxias,FDC,Privada,N,N,N,Faculdade,000000003301702,Duque de Caxias,RJ,Ativa
4959,FACULDADE ANHANGUERA DE FEIRA DE SANTANA,null,Privada,N,N,N,Faculdade,000000002910800,Feira de Santana,BA,Ativa
15769,Faculdade de Tecnologia de Jales,Fatec Jales,Pública,N,N,N,Faculdade,000000003524808,Jales,SP,Ativa
4086,FACULDADE DE TECNOLOGIA JARDIM,FATEJ,Privada,N,N,N,Faculdade,000000003547809,Santo André,SP,Ativa
3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Privada,N,N,N,Centro Universitário,000000004209300,Lages,SC,Ativa
19252,FACULDADE DE TECNOLOGIA ALPHA CHANNEL,FATAC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
125,CENTRO UNIVERSITÁRIO DE ARARAS -,UNAR,Privada,N,N,N,Centro Universitário,000000003503307,Araras,SP,Ativa
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública,N,N,N,Universidade,000000002806701,São Cristóvão,SE,Ativa
20584,FACULDADE SANTANA,,Privada,N,N,N,Faculdade,000000002210607,São Raimundo Nonato,PI,Ativa
23280,FACULDADE DE EDUCAÇÃO SUPERIOR IESLA,IESLA,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
474,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO,FFCLDB,Privada,N,N,N,Faculdade,000000003304201,Resende,RJ,Ativa
22022,Instituto de Educação Morumbi,IEM,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003550308,São Paulo,SP,Extinta
4597,FACULDADE FUTURA,null,Privada,N,N,N,Faculdade,000000003557105,Votuporanga,SP,Ativa
17613,ACADEMIA NACIONAL DE POLÍCIA - ANP,ANP,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
19284,FACULDADE BRASILEIRA DO RECÔNCAVO,FBBR,Privada,N,N,N,Faculdade,000000002909802,Cruz das Almas,BA,Ativa
593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Pública,N,N,N,Centro Federal de Educação Tecnológica,000000003304557,Rio de Janeiro,RJ,Ativa
4442,ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA,ESPA,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Extinta
12410,INSTITUTO SUPERIOR DO MINISTERIO PUBLICO,ISMP,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,UERGS,Pública,N,N,N,Universidade,000000004314902,Porto Alegre,RS,Ativa
3516,FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO,FAC - SAUDE ARTHE,Privada,N,N,N,Faculdade,000000003101508,Além Paraíba,MG,Ativa
2808,FACULDADES ITECNE DE CASCAVEL,ITECNE,Privada,N,N,N,Faculdade,000000004104808,Cascavel,PR,Ativa
18625,Faculdade Anhanguera De Vitória Da Conquista,,Privada,N,N,N,Faculdade,000000002933307,Vitória da Conquista,BA,Ativa
3278,FACULDADE DE TECNOLOGIA MARTINUS,FACULDADES MARTINUS,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Extinta
4791,FACULDADE DE TECNOLOGIA CENTEC - CARIRI,CENTEC,Privada,N,N,N,Faculdade,000000002307304,Juazeiro do Norte,CE,Ativa
3640,FACULDADE DE CIÊNCIAS ECONÔMICAS DE JEQUIÉ,FCEJ,Privada,N,N,N,Faculdade,000000002918001,Jequié,BA,Extinta
3612,FACULDADE ANHANGUERA DE VALINHOS,null,Privada,N,N,N,Faculdade,000000003556206,Valinhos,SP,Ativa
2246,FACULDADE METROPOLITANA DE CIENCIAS E TECNOLOGIA,FAMEC,Privada,N,N,N,Faculdade,000000002403251,Parnamirim,RN,Ativa
24463,Faculdade Vitória em Cristo,FVC,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
1382,Faculdades EST,EST,Privada,S,S,N,Faculdade,000000004318705,São Leopoldo,RS,Ativa
1756,FACULDADE ASSOCIADA BRASIL,FAB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
4836,FACULDADE DE EDUCAÇÃO  ACRIANA EUCLIDES DA CUNHA,INEC,Privada,N,N,N,Faculdade,000000001200401,Rio Branco,AC,Ativa
87,CENTRO UNIVERSITÁRIO DE BRUSQUE,UNIFEBE,Privada,N,N,N,Centro Universitário,000000004202909,Brusque,SC,Ativa
20330,Faculdade Educacional Araucária,Facear,Privada,N,N,N,Faculdade,000000004107652,Fazenda Rio Grande,PR,Ativa
19207,Faculdade Supremo,Supremo,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
2556,FIAM-FAAM - CENTRO UNIVERSITÁRIO,UNIFIAM-FAAM,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
1362,Centro Universitário Governador Ozanam Coelho,UNIFAGOC,Privada,N,N,N,Centro Universitário,000000003169901,Ubá,MG,Ativa
21631,FACULDADE SUPREMO REDENTOR,FACSUR,Privada,N,N,N,Faculdade,000000002108603,Pinheiro,MA,Ativa
19325,Faculdade do Centro Oeste Paulista,FACOP,Privada,N,N,N,Faculdade,000000003539400,Piratininga,SP,Ativa
15680,Fatec Cruzeiro - Prof. Waldomiro May,,Pública,N,N,N,Faculdade,000000003513405,Cruzeiro,SP,Ativa
1400,Centro Universitário da Indústria,Unindus,Privada,N,N,N,Centro Universitário,000000004125506,São José dos Pinhais,PR,Ativa
1682,Faculdade Católica Salesiana de Macaé,FCSMA,Privada,N,N,N,Faculdade,000000003302403,Macaé,RJ,Ativa
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Privada,N,N,N,Centro Universitário,000000003148004,Patos de Minas,MG,Ativa
18719,FACULDADE DE EDUCAÇÃO DE SANTA CATARINA,FAESC,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
4220,FACULDADE DE CIÊNCIAS GERENCIAIS DE BICAS,FCGB,Privada,N,N,N,Faculdade,000000003106903,Bicas,MG,Extinta
353,FACULDADE EVANGÉLICA MACKENZIE DO PARANÁ,FEMPAR,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
1664,FACULDADE DA SAÚDE E ECOLOGIA HUMANA,FASEH,Privada,N,N,N,Faculdade,000000003171204,Vespasiano,MG,Ativa
17688,FACULDADE FADAM,FADAM,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
5444,"FACULDADE DE EDUCAÇÃO, TECNOLOGIA E ADMINISTRAÇÃO DE CAARAPÓ",null,Privada,N,N,N,Faculdade,000000005002407,Caarapó,MS,Extinta
17138,Centro Universitário - Católica de Santa Catarina em Joinville,Católica em Joinvile,Privada,S,N,N,Centro Universitário,000000004209102,Joinville,SC,Ativa
17775,Faculdade de Ciências da Saúde de Serra Talhada,FACISST,Pública,N,N,N,Faculdade,000000002613909,Serra Talhada,PE,Ativa
21436,Escola de Comando e Estado-Maior do Exército,ECEME,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003304557,Rio de Janeiro,RJ,Ativa
2904,FACULDADE JK - GUARÁ,JK,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
2067,Centro Universitário de Ciências e Empreendedorismo,UNIFACEMP,Privada,N,N,N,Centro Universitário,000000002928703,Santo Antônio de Jesus,BA,Ativa
5388,Faculdade Santista - FASAN,null,Privada,N,N,N,Faculdade,000000003548500,Santos,SP,Extinta
3205,CENTRO UNIVERSITÁRIO DE VIÇOSA,UNIVIÇOSA,Privada,N,N,N,Centro Universitário,000000003171303,Viçosa,MG,Ativa
1402,INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS,ICSH,Privada,N,N,N,Faculdade,000000005221858,Valparaíso de Goiás,GO,Ativa
21488,Escola de Administração e Negócios,ESAD,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000005300108,Brasília,DF,Ativa
22758,Faculdade Una de Itabira,Una,Privada,N,N,N,Faculdade,000000003131703,Itabira,MG,Ativa
707,CENTRO UNIVERSITÁRIO CENTRAL PAULISTA,UNICEP,Privada,N,N,N,Centro Universitário,000000003548906,São Carlos,SP,Ativa
23410,UNIVERSIDADE ESTADUAL DA REGIÃO TOCANTINA DO MARANHÃO,UEMASUL,Pública,N,N,N,Universidade,000000002105302,Imperatriz,MA,Ativa
3228,FACULDADE DE ADMINISTRAÇÃO,ITPAC,Privada,N,N,N,Faculdade,000000001702109,Araguaína,TO,Extinta
21891,FACULDADE DO SERTÃO DO ARARIPE,FASA,Privada,N,N,N,Faculdade,000000002615607,Trindade,PE,Ativa
1621,FACULDADE NETWORK,NWK,Privada,N,N,N,Faculdade,000000003533403,Nova Odessa,SP,Ativa
1591,FACULDADE ESTÁCIO MACAPÁ - ESTÁCIO MACAPÁ,ESTÁCIO MACAPÁ,Privada,N,N,N,Faculdade,000000001600303,Macapá,AP,Ativa
17928,Faculdade Aliança Educacional do Estado de São Paulo,,Privada,N,N,N,Faculdade,000000003522505,Itapevi,SP,Ativa
1051,FACULDADE DA SEUNE,SEUNE,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
4107,FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE,FATEC SENAI,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
22643,Faculdade Metropolitana de Tefé,FAMETRO,Privada,N,N,N,Faculdade,000000001304203,Tefé,AM,Ativa
3431,FACULDADE DO SERIDÓ,FAS,Privada,N,N,N,Faculdade,000000002403103,Currais Novos,RN,Ativa
19266,Faculdade Pitagoras de Sete Lagoas,,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Extinta
5020,FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ,FAETERJ S ANT. PÁDUA,Pública,N,N,N,Faculdade,000000003304706,Santo Antônio de Pádua,RJ,Ativa
1322,FACULDADE EDUVALE DE AVARÉ,EDUVALE,Privada,N,N,N,Faculdade,000000003504503,Avaré,SP,Ativa
1581,FACULDADE DE SANTA LUZIA,FACSAL,Privada,N,N,N,Faculdade,000000003157807,Santa Luzia,MG,Ativa
25776,L2 LABOR,L2 LABOR,Privada,N,N,N,Faculdade,000000002708006,Santana do Ipanema,AL,Ativa
14869,Faculdade Faipe,null,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
4101,FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL,FATESG,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
18880,Sistema Educacional Corporativo da Petrobras,,Privada,N,N,N,Escola de Governo,000000003304557,Rio de Janeiro,RJ,Ativa
3618,FACULDADE LUSÓFONA DE SÃO PAULO,FL-SP,Privada,N,N,N,Faculdade,000000003513009,Cotia,SP,Ativa
25352,Universidade Federal de Rondonópolis,UFR,Pública,N,N,N,Universidade,000000005107602,Rondonópolis,MT,Ativa
3794,FACULDADE DE TECNOLOGIA DE MINAS GERAIS,FATEMG,Privada,N,N,N,Faculdade,000000003131307,Ipatinga,MG,Extinta
1076,FACULDADE CATÓLICA DA PARAÍBA,null,Privada,N,N,N,Faculdade,000000002503704,Cajazeiras,PB,Ativa
677,Faculdades Reunidas da ASCE,FRASCE,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
12758,Faculdade Unesc-Unama,null,Privada,N,N,N,Faculdade,000000001100205,Porto Velho,RO,Ativa
19860,FACULDADE CONCEITO EDUCACIONAL,FACCON,Privada,N,N,N,Faculdade,000000002601201,Arcoverde,PE,Ativa
15803,FACULDADE DE TECNOLOGIA DE TATUÍ - PROF. WILSON ROBERTO RIBEIRO DE CAMARGO,FATEC TATUÍ,Pública,N,N,N,Faculdade,000000003554003,Tatuí,SP,Ativa
1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,Privada,N,N,N,Universidade,000000003304557,Rio de Janeiro,RJ,Ativa
22329,FACULDADE UNINTA FORTALEZA,null,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
23252,Escola Superior UNA de Itumbiara,,Privada,N,N,N,Faculdade,000000005211503,Itumbiara,GO,Ativa
